# Experiment Info:
# Start_Time: 20250117_132136
# OSC_IP: 127.0.0.1
# OSC_Port: 5002
# Log_Path: \\megstoreemo2.uni-muenster.de\EmoData\trajdos\EmoScenesApp\logs\ShamScenes_20250117_132136.txt
#
# Format for break lines:
# BREAK,<time>,<reason>,<details>
#
Timestamp,Trial,StimFile,StimON,StimOFF,Stim_Duration,Target_ITI,Actual_ITI,ITI_Error,EEGConnected
1737116581.473855,18,checkerboard195_inverted.png,1737116580.871207,1737116581.473855,0.602648,2.517584,2.531662,0.014078,1
1737116584.646482,19,checkerboard255.png,1737116584.045687,1737116584.646482,0.600796,2.552293,2.571831,0.019538,1
1737116586.977738,20,checkerboard255_inverted.png,1737116586.377222,1737116586.977738,0.600516,1.698197,1.730740,0.032543,1
1737116589.010341,21,checkerboard255.png,1737116588.409208,1737116589.010341,0.601133,1.419619,1.431470,0.011851,1
1737116590.727355,22,checkerboard255_inverted.png,1737116590.124966,1737116590.727355,0.602390,1.100273,1.114625,0.014352,1
1737116593.017921,23,checkerboard255.png,1737116592.414249,1737116593.017921,0.603671,1.667231,1.686894,0.019663,1
1737116596.329278,24,checkerboard255_inverted.png,1737116595.724836,1737116596.329278,0.604442,2.692218,2.706915,0.014697,1
1737116599.958897,25,checkerboard225.png,1737116599.354801,1737116599.958897,0.604096,2.994024,3.025523,0.031499,1
1737116602.041198,26,checkerboard225_inverted.png,1737116601.437183,1737116602.041198,0.604016,1.420740,1.478286,0.057546,1
1737116604.658412,27,checkerboard195.png,1737116604.061609,1737116604.658412,0.596803,1.990727,2.020410,0.029684,1
1737116606.942754,28,checkerboard195_inverted.png,1737116606.346508,1737116606.942754,0.596246,1.673345,1.688096,0.014750,1
1737116610.357819,29,checkerboard195.png,1737116609.755074,1737116610.357819,0.602745,2.799081,2.812320,0.013239,1
1737116612.871987,30,checkerboard195_inverted.png,1737116612.265705,1737116612.871987,0.606282,1.893544,1.907886,0.014341,1
1737116614.505598,31,checkerboard225.png,1737116613.903969,1737116614.505598,0.601629,1.010471,1.031982,0.021510,1
1737116617.585325,32,checkerboard225_inverted.png,1737116616.988366,1737116617.585325,0.596960,2.442537,2.482768,0.040231,1
1737116620.612199,33,checkerboard255.png,1737116620.010224,1737116620.612199,0.601974,2.398571,2.424899,0.026328,1
1737116623.344074,34,checkerboard255_inverted.png,1737116622.743747,1737116623.344074,0.600327,2.110852,2.131549,0.020697,1
1737116625.980976,35,checkerboard255.png,1737116625.375553,1737116625.980976,0.605422,2.025975,2.031479,0.005504,1
1737116629.027532,36,checkerboard255_inverted.png,1737116628.430579,1737116629.027532,0.596953,2.439396,2.449603,0.010207,1
1737116631.272157,37,checkerboard195.png,1737116630.670731,1737116631.272157,0.601427,1.617464,1.643198,0.025734,1
1737116633.724503,38,checkerboard195_inverted.png,1737116633.124559,1737116633.724503,0.599944,1.833727,1.852401,0.018674,1
1737116635.795461,39,checkerboard255.png,1737116635.195861,1737116635.795461,0.599600,1.463387,1.471359,0.007972,1
1737116638.593244,40,checkerboard255_inverted.png,1737116637.989396,1737116638.593244,0.603848,2.183829,2.193935,0.010107,1
1737116641.510831,41,checkerboard255.png,1737116640.905929,1737116641.510831,0.604903,2.308376,2.312685,0.004309,1
1737116643.190687,42,checkerboard255_inverted.png,1737116642.587272,1737116643.190687,0.603415,1.054905,1.076441,0.021536,1
1737116644.954977,43,checkerboard225.png,1737116644.354353,1737116644.954977,0.600624,1.140397,1.163666,0.023269,1
1737116647.157658,44,checkerboard225_inverted.png,1737116646.550552,1737116647.157658,0.607106,1.560175,1.595575,0.035400,1
1737116649.950840,45,checkerboard255.png,1737116649.347157,1737116649.950840,0.603684,2.179224,2.189498,0.010275,1
1737116653.177990,46,checkerboard255_inverted.png,1737116652.577162,1737116653.177990,0.600828,2.614330,2.626322,0.011992,1
1737116655.940739,47,checkerboard195.png,1737116655.341605,1737116655.940739,0.599134,2.108381,2.163615,0.055233,1
1737116658.573298,48,checkerboard195_inverted.png,1737116657.968517,1737116658.573298,0.604781,2.003276,2.027778,0.024502,1
1737116661.224206,49,checkerboard225.png,1737116660.618814,1737116661.224206,0.605392,2.016608,2.045515,0.028907,1
1737116664.762399,50,checkerboard225_inverted.png,1737116664.160425,1737116664.762399,0.601974,2.905517,2.936219,0.030702,1
1737116667.302418,51,checkerboard225.png,1737116666.698498,1737116667.302418,0.603921,1.924876,1.936099,0.011222,1
1737116670.786405,52,checkerboard225_inverted.png,1737116670.191457,1737116670.786405,0.594948,2.871683,2.889038,0.017356,1
1737116673.987656,53,checkerboard195.png,1737116673.392602,1737116673.987656,0.595053,2.579537,2.606198,0.026661,1
1737116675.653260,54,checkerboard195_inverted.png,1737116675.047207,1737116675.653260,0.606052,1.036545,1.059551,0.023006,1
1737116678.513002,55,checkerboard255.png,1737116677.916360,1737116678.513002,0.596642,2.245164,2.263100,0.017937,1
1737116682.031423,56,checkerboard255_inverted.png,1737116681.426739,1737116682.031423,0.604684,2.890437,2.913737,0.023300,1
1737116684.620679,57,checkerboard225.png,1737116684.017962,1737116684.620679,0.602716,1.958985,1.986540,0.027554,1
1737116687.470005,58,checkerboard225_inverted.png,1737116686.863421,1737116687.470005,0.606583,2.218873,2.242742,0.023869,1
1737116689.749432,59,checkerboard195.png,1737116689.145383,1737116689.749432,0.604049,1.647136,1.675378,0.028242,1
1737116691.595925,60,checkerboard195_inverted.png,1737116690.990188,1737116691.595925,0.605737,1.213080,1.240756,0.027676,1
1737116693.850552,61,checkerboard225.png,1737116693.247192,1737116693.850552,0.603359,1.642836,1.651267,0.008432,1
1737116696.725299,62,checkerboard225_inverted.png,1737116696.123841,1737116696.725299,0.601458,2.268881,2.273289,0.004408,1
1737116700.032326,63,checkerboard225.png,1737116699.426426,1737116700.032326,0.605900,2.686521,2.701127,0.014606,1
1737116701.815529,64,checkerboard225_inverted.png,1737116701.216192,1737116701.815529,0.599336,1.174626,1.183867,0.009241,1
1737116703.703758,65,checkerboard225.png,1737116703.097037,1737116703.703758,0.606721,1.270609,1.281509,0.010900,1
1737116707.011689,66,checkerboard225_inverted.png,1737116706.406699,1737116707.011689,0.604990,2.684886,2.702941,0.018055,1
1737116708.963975,67,checkerboard195.png,1737116708.360191,1737116708.963975,0.603784,1.290537,1.348502,0.057965,1
1737116710.970481,68,checkerboard195_inverted.png,1737116710.364156,1737116710.970481,0.606324,1.376465,1.400182,0.023716,1
1737116713.572882,69,checkerboard225.png,1737116712.969298,1737116713.572882,0.603584,1.985613,1.998817,0.013205,1
1737116715.249158,70,checkerboard225_inverted.png,1737116714.643948,1737116715.249158,0.605210,1.064088,1.071066,0.006978,1
1737116718.116257,71,checkerboard225.png,1737116717.513991,1737116718.116257,0.602266,2.259422,2.264833,0.005411,1
1737116720.311352,72,checkerboard225_inverted.png,1737116719.710340,1737116720.311352,0.601012,1.575262,1.594084,0.018822,1
1737116723.726381,73,checkerboard255.png,1737116723.123654,1737116723.726381,0.602727,2.801017,2.812302,0.011285,1
1737116725.893162,74,checkerboard255_inverted.png,1737116725.293248,1737116725.893162,0.599915,1.542933,1.566866,0.023934,1
1737116729.273822,75,checkerboard225.png,1737116728.668437,1737116729.273822,0.605386,2.741840,2.775274,0.033435,1
1737116731.168400,76,checkerboard225_inverted.png,1737116730.572884,1737116731.168400,0.595516,1.288596,1.299062,0.010466,1
1737116734.608740,77,checkerboard195.png,1737116734.001274,1737116734.608740,0.607466,2.818193,2.832874,0.014681,1
1737116736.944907,78,checkerboard195_inverted.png,1737116736.337770,1737116736.944907,0.607137,1.711618,1.729030,0.017412,1
1737116739.051999,79,checkerboard255.png,1737116738.449992,1737116739.051999,0.602007,1.486214,1.505085,0.018871,1
1737116741.259980,80,checkerboard255_inverted.png,1737116740.657207,1737116741.259980,0.602773,1.590768,1.605208,0.014440,1
1737116744.685667,81,checkerboard225.png,1737116744.085240,1737116744.685667,0.600427,2.808856,2.825260,0.016404,1
1737116746.950791,82,checkerboard225_inverted.png,1737116746.343814,1737116746.950791,0.606978,1.637925,1.658147,0.020222,1
1737116750.093744,83,checkerboard255.png,1737116749.488441,1737116750.093744,0.605303,2.520275,2.537649,0.017374,1
1737116752.142295,84,checkerboard255_inverted.png,1737116751.537507,1737116752.142295,0.604788,1.432449,1.443763,0.011314,1
1737116755.420655,85,checkerboard195.png,1737116754.816573,1737116755.420655,0.604082,2.655271,2.674278,0.019007,1
1737116757.910177,86,checkerboard195_inverted.png,1737116757.306408,1737116757.910177,0.603769,1.859457,1.885754,0.026296,1
1737116760.856705,87,checkerboard255.png,1737116760.253056,1737116760.856705,0.603650,2.321619,2.342878,0.021259,1
1737116763.950402,88,checkerboard255_inverted.png,1737116763.348282,1737116763.950402,0.602120,2.484044,2.491577,0.007532,1
1737116765.853472,89,checkerboard255.png,1737116765.250881,1737116765.853472,0.602591,1.287776,1.300479,0.012703,1
1737116768.329288,90,checkerboard255_inverted.png,1737116767.726231,1737116768.329288,0.603057,1.859049,1.872759,0.013710,1
1737116771.378421,91,checkerboard195.png,1737116770.777501,1737116771.378421,0.600920,2.417760,2.448213,0.030453,1
1737116773.749305,92,checkerboard195_inverted.png,1737116773.143109,1737116773.749305,0.606196,1.750795,1.764688,0.013893,1
1737116777.071981,93,checkerboard195.png,1737116776.470392,1737116777.071981,0.601590,2.700492,2.721087,0.020595,1
1737116778.937533,94,checkerboard195_inverted.png,1737116778.332658,1737116778.937533,0.604875,1.251185,1.260676,0.009491,1
1737116781.737616,95,checkerboard195.png,1737116781.134218,1737116781.737616,0.603399,2.180426,2.196685,0.016259,1
1737116784.963565,96,checkerboard195_inverted.png,1737116784.363141,1737116784.963565,0.600424,2.603217,2.625525,0.022308,1
1737116786.711361,97,checkerboard225.png,1737116786.106695,1737116786.711361,0.604666,1.115591,1.143130,0.027539,1
1737116789.648456,98,checkerboard225_inverted.png,1737116789.044383,1737116789.648456,0.604073,2.315115,2.333022,0.017907,1
1737116792.758314,99,checkerboard255.png,1737116792.153780,1737116792.758314,0.604534,2.486898,2.505324,0.018427,1
1737116796.393281,100,checkerboard255_inverted.png,1737116795.789917,1737116796.393281,0.603364,2.978076,3.031603,0.053528,1
1737116799.496393,101,checkerboard225.png,1737116798.893778,1737116799.496393,0.602615,2.457716,2.500496,0.042781,1
1737116801.872858,102,checkerboard225_inverted.png,1737116801.266071,1737116801.872858,0.606787,1.759748,1.769678,0.009929,1
1737116805.192980,103,checkerboard225.png,1737116804.588256,1737116805.192980,0.604724,2.693465,2.715398,0.021933,1
1737116807.011183,104,checkerboard225_inverted.png,1737116806.406391,1737116807.011183,0.604792,1.198397,1.213411,0.015014,1
1737116809.984610,105,checkerboard195.png,1737116809.386481,1737116809.984610,0.598129,2.361371,2.375298,0.013927,1
1737116812.947325,106,checkerboard195_inverted.png,1737116812.344723,1737116812.947325,0.602602,2.318019,2.360113,0.042094,1
1737116816.391063,107,checkerboard255.png,1737116815.796108,1737116816.391063,0.594955,2.825891,2.848783,0.022892,1
1737116819.815813,108,checkerboard255_inverted.png,1737116819.211850,1737116819.815813,0.603963,2.780165,2.820787,0.040622,1
1737116823.354056,109,checkerboard225.png,1737116822.748183,1737116823.354056,0.605873,2.911837,2.932370,0.020533,1
1737116825.692132,110,checkerboard225_inverted.png,1737116825.087532,1737116825.692132,0.604600,1.704049,1.733475,0.029426,1
1737116828.262213,111,checkerboard255.png,1737116827.660317,1737116828.262213,0.601896,1.956688,1.968185,0.011497,1
1737116830.530973,112,checkerboard255_inverted.png,1737116829.928422,1737116830.530973,0.602551,1.640218,1.666209,0.025991,1
1737116833.209832,113,checkerboard225.png,1737116832.606606,1737116833.209832,0.603226,2.056467,2.075633,0.019166,1
1737116835.921255,114,checkerboard225_inverted.png,1737116835.317146,1737116835.921255,0.604110,2.076384,2.107313,0.030929,1
1737116839.480907,115,checkerboard255.png,1737116838.876311,1737116839.480907,0.604597,2.952286,2.955055,0.002770,1
1737116842.265547,116,checkerboard255_inverted.png,1737116841.663841,1737116842.265547,0.601706,2.155098,2.182934,0.027836,1
1737116845.419019,117,checkerboard225.png,1737116844.815214,1737116845.419019,0.603805,2.542637,2.549667,0.007030,1
1737116847.553035,118,checkerboard225_inverted.png,1737116846.947047,1737116847.553035,0.605987,1.485905,1.528028,0.042123,1
1737116849.798440,119,checkerboard255.png,1737116849.195178,1737116849.798440,0.603261,1.632280,1.642144,0.009864,1
1737116851.432672,120,checkerboard255_inverted.png,1737116850.830292,1737116851.432672,0.602380,1.017181,1.031852,0.014671,1
1737116854.713832,121,checkerboard225.png,1737116854.110990,1737116854.713832,0.602842,2.661716,2.678318,0.016602,1
1737116857.159956,122,checkerboard225_inverted.png,1737116856.559706,1737116857.159956,0.600250,1.829636,1.845874,0.016238,1
1737116860.705178,123,checkerboard195.png,1737116860.098818,1737116860.705178,0.606359,2.922332,2.938863,0.016531,1
1737116862.891143,124,checkerboard195_inverted.png,1737116862.288889,1737116862.891143,0.602254,1.561298,1.583711,0.022413,1
1737116865.008054,125,checkerboard255.png,1737116864.405022,1737116865.008054,0.603032,1.465537,1.513879,0.048342,1
1737116867.657745,126,checkerboard255_inverted.png,1737116867.052261,1737116867.657745,0.605484,2.029619,2.044207,0.014588,1
1737116869.697492,127,checkerboard195.png,1737116869.094702,1737116869.697492,0.602790,1.402202,1.436957,0.034756,1
1737116872.260336,128,checkerboard195_inverted.png,1737116871.657404,1737116872.260336,0.602932,1.946877,1.959912,0.013035,1
1737116874.445970,129,checkerboard195.png,1737116873.849686,1737116874.445970,0.596284,1.575228,1.589350,0.014122,1
1737116876.834882,130,checkerboard195_inverted.png,1737116876.231745,1737116876.834882,0.603137,1.768667,1.785775,0.017108,1
1737116879.712841,131,checkerboard255.png,1737116879.116903,1737116879.712841,0.595938,2.249724,2.282021,0.032297,1
1737116881.502708,132,checkerboard255_inverted.png,1737116880.897737,1737116881.502708,0.604972,1.137405,1.184896,0.047491,1
1737116884.895727,133,checkerboard255.png,1737116884.293505,1737116884.895727,0.602222,2.776582,2.790797,0.014215,1
1737116887.126893,134,checkerboard255_inverted.png,1737116886.522712,1737116887.126893,0.604181,1.604261,1.626985,0.022724,1
1737116889.368096,135,checkerboard255.png,1737116888.764918,1737116889.368096,0.603177,1.629365,1.638025,0.008660,1
1737116891.115599,136,checkerboard255_inverted.png,1737116890.512115,1737116891.115599,0.603484,1.133072,1.144019,0.010947,1
1737116893.233533,137,checkerboard255.png,1737116892.627022,1737116893.233533,0.606511,1.504667,1.511424,0.006757,1
1737116895.286979,138,checkerboard255_inverted.png,1737116894.682305,1737116895.286979,0.604674,1.434843,1.448772,0.013929,1
1737116896.917072,139,checkerboard255.png,1737116896.313631,1737116896.917072,0.603441,1.019553,1.026651,0.007099,1
1737116899.617726,140,checkerboard255_inverted.png,1737116899.015159,1737116899.617726,0.602567,2.083040,2.098087,0.015048,1
1737116901.633145,141,checkerboard225.png,1737116901.031622,1737116901.633145,0.601523,1.394626,1.413896,0.019270,1
1737116904.996616,142,checkerboard225_inverted.png,1737116904.396918,1737116904.996616,0.599698,2.736525,2.763772,0.027248,1
1737116907.678048,143,checkerboard255.png,1737116907.079780,1737116907.678048,0.598268,2.066830,2.083164,0.016334,1
1737116910.775485,144,checkerboard255_inverted.png,1737116910.171571,1737116910.775485,0.603914,2.480480,2.493523,0.013043,1
1737116914.178090,145,checkerboard195.png,1737116913.573700,1737116914.178090,0.604390,2.778595,2.798215,0.019620,1
1737116916.195756,146,checkerboard195_inverted.png,1737116915.590798,1737116916.195756,0.604958,1.375641,1.412708,0.037067,1
1737116918.286850,147,checkerboard225.png,1737116917.685846,1737116918.286850,0.601004,1.454755,1.490090,0.035336,1
1737116920.913666,148,checkerboard225_inverted.png,1737116920.308079,1737116920.913666,0.605587,1.994305,2.021229,0.026924,1
1737116924.069205,149,checkerboard195.png,1737116923.465797,1737116924.069205,0.603408,2.542942,2.552130,0.009188,1
1737116926.003965,150,checkerboard195_inverted.png,1737116925.402001,1737116926.003965,0.601964,1.317751,1.332796,0.015045,1
1737116929.088283,151,checkerboard225.png,1737116928.488638,1737116929.088283,0.599645,2.475084,2.484673,0.009589,1
1737116931.583032,152,checkerboard225_inverted.png,1737116930.986355,1737116931.583032,0.596677,1.883495,1.898072,0.014577,1
1737116934.747787,153,checkerboard225.png,1737116934.146798,1737116934.747787,0.600989,2.553370,2.563766,0.010397,1
1737116937.869612,154,checkerboard225_inverted.png,1737116937.263101,1737116937.869612,0.606512,2.498680,2.515313,0.016633,1
1737116939.801689,155,checkerboard225.png,1737116939.199560,1737116939.801689,0.602129,1.314290,1.329948,0.015658,1
1737116942.672232,156,checkerboard225_inverted.png,1737116942.069450,1737116942.672232,0.602782,2.250311,2.267761,0.017451,1
1737116945.425054,157,checkerboard225.png,1737116944.827676,1737116945.425054,0.597378,2.145754,2.155444,0.009689,1
1737116948.362846,158,checkerboard225_inverted.png,1737116947.757120,1737116948.362846,0.605726,2.319183,2.332065,0.012882,1
1737116949.999235,159,checkerboard255.png,1737116949.394352,1737116949.999235,0.604883,1.005500,1.031506,0.026006,1
1737116953.257343,160,checkerboard255_inverted.png,1737116952.655885,1737116953.257343,0.601458,2.638633,2.656650,0.018017,1
1737116956.249331,161,checkerboard195.png,1737116955.653322,1737116956.249331,0.596008,2.367749,2.395979,0.028230,1
1737116959.698788,162,checkerboard195_inverted.png,1737116959.096854,1737116959.698788,0.601934,2.820360,2.847524,0.027164,1
1737116962.527273,163,checkerboard255.png,1737116961.921113,1737116962.527273,0.606160,2.210312,2.222325,0.012013,1
1737116965.460649,164,checkerboard255_inverted.png,1737116964.857771,1737116965.460649,0.602877,2.310223,2.330498,0.020275,1
1737116967.376935,165,checkerboard255.png,1737116966.773307,1737116967.376935,0.603629,1.308262,1.312658,0.004396,1
1737116970.787570,166,checkerboard255_inverted.png,1737116970.182242,1737116970.787570,0.605328,2.771905,2.805307,0.033402,1
1737116972.700845,167,checkerboard195.png,1737116972.103704,1737116972.700845,0.597142,1.282284,1.316133,0.033849,1
1737116974.985887,168,checkerboard195_inverted.png,1737116974.383201,1737116974.985887,0.602686,1.656268,1.682356,0.026088,1
1737116977.058010,169,checkerboard195.png,1737116976.452333,1737116977.058010,0.605677,1.457838,1.466446,0.008608,1
1737116978.996777,170,checkerboard195_inverted.png,1737116978.392320,1737116978.996777,0.604458,1.323023,1.334309,0.011286,1
1737116980.896018,171,checkerboard195.png,1737116980.301065,1737116980.896018,0.594952,1.298618,1.304288,0.005670,1
1737116984.158244,172,checkerboard195_inverted.png,1737116983.556778,1737116984.158244,0.601466,2.645631,2.660761,0.015129,1
1737116987.420598,173,checkerboard255.png,1737116986.814234,1737116987.420598,0.606364,2.642008,2.655990,0.013982,1
1737116989.680552,174,checkerboard255_inverted.png,1737116989.082812,1737116989.680552,0.597740,1.641625,1.662214,0.020589,1
1737116991.692376,175,checkerboard255.png,1737116991.087367,1737116991.692376,0.605010,1.399860,1.406814,0.006955,1
1737116994.007957,176,checkerboard255_inverted.png,1737116993.405859,1737116994.007957,0.602099,1.705591,1.713483,0.007891,1
1737116997.328531,177,checkerboard195.png,1737116996.723958,1737116997.328531,0.604573,2.693252,2.716001,0.022748,1
1737116999.591397,178,checkerboard195_inverted.png,1737116998.987133,1737116999.591397,0.604264,1.636930,1.658602,0.021672,1
1737117002.260823,179,checkerboard195.png,1737117001.656714,1737117002.260823,0.604109,2.052620,2.065317,0.012697,1
1737117004.617745,180,checkerboard195_inverted.png,1737117004.011873,1737117004.617745,0.605871,1.729552,1.751050,0.021498,1
1737117007.572366,181,checkerboard195.png,1737117006.977418,1737117007.572366,0.594948,2.351365,2.359674,0.008309,1
1737117010.609491,182,checkerboard195_inverted.png,1737117010.013059,1737117010.609491,0.596432,2.421476,2.440693,0.019217,1
1737117014.222230,183,checkerboard255.png,1737117013.619969,1737117014.222230,0.602261,2.992104,3.010478,0.018373,1
1737117017.432344,184,checkerboard255_inverted.png,1737117016.825912,1737117017.432344,0.606431,2.573312,2.603682,0.030370,1
1737117021.035786,185,checkerboard255.png,1737117020.434692,1737117021.035786,0.601094,2.983214,3.002348,0.019134,1
1737117024.414658,186,checkerboard255_inverted.png,1737117023.811469,1737117024.414658,0.603189,2.765667,2.775683,0.010016,1
1737117026.580343,187,checkerboard195.png,1737117025.979755,1737117026.580343,0.600588,1.535014,1.565097,0.030084,1
1737117029.253214,188,checkerboard195_inverted.png,1737117028.649728,1737117029.253214,0.603487,2.052549,2.069385,0.016836,1
1737117032.789161,189,checkerboard255.png,1737117032.187140,1737117032.789161,0.602022,2.927439,2.933925,0.006487,1
1737117034.454484,190,checkerboard255_inverted.png,1737117033.850767,1737117034.454484,0.603716,1.025509,1.061606,0.036097,1
1737117036.335388,191,checkerboard195.png,1737117035.729158,1737117036.335388,0.606230,1.264092,1.274674,0.010582,1
1737117038.869542,192,checkerboard195_inverted.png,1737117038.267956,1737117038.869542,0.601586,1.917683,1.932569,0.014886,1
1737117042.075426,193,checkerboard225.png,1737117041.472950,1737117042.075426,0.602476,2.539224,2.603407,0.064183,1
1737117044.265491,194,checkerboard225_inverted.png,1737117043.663146,1737117044.265491,0.602345,1.535979,1.587720,0.051741,1
1737117046.047934,195,checkerboard225.png,1737117045.450834,1737117046.047934,0.597100,1.170133,1.185342,0.015209,1
1737117049.646061,196,checkerboard225_inverted.png,1737117049.044960,1737117049.646061,0.601101,2.978890,2.997026,0.018136,1
1737117051.427882,197,checkerboard225.png,1737117050.825547,1737117051.427882,0.602336,1.174864,1.179486,0.004621,1
1737117053.144812,198,checkerboard225_inverted.png,1737117052.541315,1737117053.144812,0.603497,1.099265,1.113433,0.014168,1
1737117055.538043,199,checkerboard255.png,1737117054.932374,1737117055.538043,0.605669,1.774188,1.787561,0.013373,1
1737117057.530453,200,checkerboard255_inverted.png,1737117056.926496,1737117057.530453,0.603958,1.355403,1.388453,0.033050,1
1737117059.770377,201,checkerboard255.png,1737117059.167816,1737117059.770377,0.602561,1.623745,1.637363,0.013618,1
1737117063.353575,202,checkerboard255_inverted.png,1737117062.749122,1737117063.353575,0.604453,2.974425,2.978745,0.004320,1
1737117065.664025,203,checkerboard195.png,1737117065.069227,1737117065.664025,0.594798,1.694381,1.715652,0.021271,1
1737117068.880414,204,checkerboard195_inverted.png,1737117068.277133,1737117068.880414,0.603281,2.572917,2.613108,0.040191,1
1737117071.115230,205,checkerboard225.png,1737117070.508098,1737117071.115230,0.607133,1.607052,1.627683,0.020632,1
1737117074.242228,206,checkerboard225_inverted.png,1737117073.639993,1737117074.242228,0.602235,2.292450,2.524763,0.232313,1
1737117076.125736,207,checkerboard225.png,1737117075.524513,1737117076.125736,0.601223,1.275987,1.282285,0.006299,1
1737117078.219136,208,checkerboard225_inverted.png,1737117077.616356,1737117078.219136,0.602780,1.477509,1.490620,0.013111,1
1737117080.877554,209,checkerboard195.png,1737117080.271192,1737117080.877554,0.606362,2.032348,2.052057,0.019709,1
1737117083.580156,210,checkerboard195_inverted.png,1737117082.977859,1737117083.580156,0.602297,2.069337,2.100305,0.030968,1
1737117086.301861,211,checkerboard255.png,1737117085.698422,1737117086.301861,0.603439,2.094987,2.118266,0.023278,1
1737117088.652646,212,checkerboard255_inverted.png,1737117088.049376,1737117088.652646,0.603270,1.730765,1.747515,0.016750,1
1737117092.019369,213,checkerboard195.png,1737117091.417494,1737117092.019369,0.601875,2.751648,2.764848,0.013200,1
1737117093.722204,214,checkerboard195_inverted.png,1737117093.117905,1737117093.722204,0.604299,1.085634,1.098536,0.012902,1
1737117096.382106,215,checkerboard225.png,1737117095.782377,1737117096.382106,0.599729,2.036847,2.060173,0.023326,1
1737117099.774237,216,checkerboard225_inverted.png,1737117099.167958,1737117099.774237,0.606279,2.772420,2.785852,0.013432,1
1737117102.026640,217,checkerboard225.png,1737117101.422871,1737117102.026640,0.603770,1.636181,1.648633,0.012452,1
1737117105.396592,218,checkerboard225_inverted.png,1737117104.795015,1737117105.396592,0.601578,2.757840,2.768374,0.010535,1
1737117107.617746,219,checkerboard195.png,1737117107.014871,1737117107.617746,0.602875,1.595346,1.618279,0.022932,1
1737117110.990294,220,checkerboard195_inverted.png,1737117110.384851,1737117110.990294,0.605443,2.744307,2.767105,0.022798,1
1737117114.536185,221,checkerboard225.png,1737117113.935178,1737117114.536185,0.601008,2.934372,2.944883,0.010511,1
1737117116.387349,222,checkerboard225_inverted.png,1737117115.784236,1737117116.387349,0.603113,1.230369,1.248051,0.017682,1
1737117118.874926,223,checkerboard195.png,1737117118.268936,1737117118.874926,0.605990,1.866214,1.881587,0.015373,1
1737117122.326035,224,checkerboard195_inverted.png,1737117121.722757,1737117122.326035,0.603278,2.827500,2.847831,0.020331,1
1737117125.951229,225,checkerboard255.png,1737117125.345080,1737117125.951229,0.606149,2.998403,3.019045,0.020642,1
1737117128.458817,226,checkerboard255_inverted.png,1737117127.856838,1737117128.458817,0.601979,1.890786,1.905609,0.014824,1
1737117130.273781,227,checkerboard255.png,1737117129.674166,1737117130.273781,0.599615,1.195409,1.215349,0.019940,1
1737117133.316878,228,checkerboard255_inverted.png,1737117132.721303,1737117133.316878,0.595576,2.435159,2.447522,0.012362,1
1737117135.312472,229,checkerboard225.png,1737117134.706802,1737117135.312472,0.605670,1.375433,1.389924,0.014491,1
1737117138.046641,230,checkerboard225_inverted.png,1737117137.443802,1737117138.046641,0.602839,2.103403,2.131330,0.027927,1
1737117140.643388,231,checkerboard225.png,1737117140.040106,1737117140.643388,0.603281,1.987392,1.993465,0.006073,1
1737117142.848483,232,checkerboard225_inverted.png,1737117142.245538,1737117142.848483,0.602946,1.583494,1.602150,0.018656,1
1737117146.021065,233,checkerboard195.png,1737117145.417736,1737117146.021065,0.603329,2.551104,2.569253,0.018149,1
1737117148.592155,234,checkerboard195_inverted.png,1737117147.986683,1737117148.592155,0.605472,1.912785,1.965618,0.052833,1
1737117151.534727,235,checkerboard225.png,1737117150.932050,1737117151.534727,0.602677,2.332389,2.339894,0.007505,1
1737117154.757076,236,checkerboard225_inverted.png,1737117154.152690,1737117154.757076,0.604385,2.603210,2.617963,0.014753,1
1737117156.587467,237,checkerboard225.png,1737117155.984048,1737117156.587467,0.603418,1.214980,1.226973,0.011993,1
1737117158.281994,238,checkerboard225_inverted.png,1737117157.678902,1737117158.281994,0.603092,1.082985,1.091436,0.008450,1
1737117161.476408,239,checkerboard225.png,1737117160.873292,1737117161.476408,0.603116,2.580103,2.591298,0.011195,1
1737117164.021377,240,checkerboard225_inverted.png,1737117163.419803,1737117164.021377,0.601574,1.930184,1.943395,0.013211,1
1737117166.093947,241,checkerboard225.png,1737117165.496142,1737117166.093947,0.597804,1.465316,1.474765,0.009449,1
1737117169.675164,242,checkerboard225_inverted.png,1737117169.067349,1737117169.675164,0.607815,2.968020,2.973403,0.005382,1
1737117172.209858,243,checkerboard225.png,1737117171.608816,1737117172.209858,0.601042,1.927239,1.933652,0.006412,1
1737117174.556501,244,checkerboard225_inverted.png,1737117173.953607,1737117174.556501,0.602895,1.739024,1.743749,0.004725,1
1737117177.795904,245,checkerboard195.png,1737117177.190132,1737117177.795904,0.605772,2.585286,2.633630,0.048344,1
1737117180.246385,246,checkerboard195_inverted.png,1737117179.646350,1737117180.246385,0.600035,1.832502,1.850446,0.017943,1
1737117182.136093,247,checkerboard255.png,1737117181.535049,1737117182.136093,0.601044,1.270561,1.288664,0.018103,1
1737117184.232300,248,checkerboard255_inverted.png,1737117183.626355,1737117184.232300,0.605944,1.255498,1.490262,0.234764,1
1737117187.381466,249,checkerboard255.png,1737117186.777790,1737117187.381466,0.603676,2.530952,2.545491,0.014538,1
1737117189.275827,250,checkerboard255_inverted.png,1737117188.675070,1737117189.275827,0.600757,1.282636,1.293605,0.010969,1
