CrossTime,SceneTime,PicDuration,Target_ITI,Actual_ITI,ITI_Error,Block,Trial,Stimulus
1730815501.227615,1730815502.372500,0.600000,1.749831,1.742597,-0.007234,2,18,neutral_05.jpg
1730815502.967939,1730815503.958970,0.600000,1.588228,1.586470,-0.001758,2,19,lowneg_15.jpg
1730815504.551748,1730815505.092290,0.600000,1.137113,1.133320,-0.003793,2,20,neutral_20.jpg
1730815505.687818,1730815506.387782,0.600000,1.296702,1.295492,-0.001210,2,21,lowpos_07.jpg
1730815506.983931,1730815507.570132,0.600000,1.186018,1.182350,-0.003668,2,22,lowpos_08.jpg
1730815508.165598,1730815509.798725,0.600000,2.234743,2.228593,-0.006150,2,23,highpos_12.jpg
1730815510.390635,1730815512.562619,0.600000,2.769287,2.763894,-0.005393,2,24,neutral_22.jpg
1730815513.159021,1730815514.962675,0.600000,2.396806,2.400056,0.003250,2,25,lowneg_19.jpg
1730815515.557443,1730815517.902735,0.600000,2.946267,2.940060,-0.006207,2,26,highneg_01.jpg
1730815518.493517,1730815519.628132,0.600000,1.733126,1.725397,-0.007729,2,27,highneg_16.jpg
1730815520.220870,1730815522.090558,0.600000,2.441277,2.462426,0.021149,2,28,highneg_20.jpg
1730815522.661444,1730815523.162294,0.600000,1.081760,1.071736,-0.010024,2,29,highpos_11.jpg
1730815523.729069,1730815525.294857,0.600000,2.153620,2.132563,-0.021057,2,30,neutral_13.jpg
1730815525.874575,1730815526.899181,0.600000,1.608856,1.604324,-0.004532,2,31,lowneg_23.jpg
1730815527.482894,1730815529.695436,0.600000,2.796678,2.796255,-0.000423,2,32,lowpos_05.jpg
1730815530.278291,1730815532.484868,0.600000,2.785241,2.789432,0.004191,2,33,highneg_18.jpg
1730815533.057518,1730815534.035841,0.600000,1.567029,1.550973,-0.016056,2,34,highneg_25.jpg
1730815534.620365,1730815535.334035,0.600000,1.294939,1.298194,0.003255,2,35,highneg_15.jpg
1730815535.929315,1730815537.840699,0.600000,2.510847,2.506664,-0.004183,2,36,lowpos_22.jpg
1730815538.426120,1730815539.487000,0.600000,1.663009,1.646301,-0.016708,2,37,lowneg_06.jpg
1730815540.075657,1730815540.950589,0.600000,1.467652,1.463589,-0.004063,2,38,highpos_05.jpg
1730815541.538261,1730815543.521881,0.600000,2.569193,2.571292,0.002099,2,39,lowpos_02.jpg
1730815544.113390,1730815546.146968,0.600000,2.624955,2.625087,0.000132,2,40,highpos_03.jpg
1730815546.732581,1730815548.709196,0.600000,2.569452,2.562228,-0.007224,2,41,lowneg_25.jpg
1730815549.290299,1730815551.159350,0.600000,2.456067,2.450154,-0.005914,2,42,neutral_04.jpg
1730815551.739550,1730815552.384999,0.600000,1.244986,1.225649,-0.019337,2,43,highpos_22.jpg
1730815552.975482,1730815554.049142,0.600000,1.671941,1.664143,-0.007798,2,44,highneg_24.jpg
1730815554.646971,1730815555.104411,0.600000,1.047517,1.055269,0.007752,2,45,lowneg_02.jpg
1730815555.684707,1730815557.680374,0.600000,2.588569,2.575963,-0.012606,2,46,highpos_17.jpg
1730815558.264746,1730815559.641057,0.600000,1.976917,1.960683,-0.016234,2,47,neutral_16.jpg
1730815560.235479,1730815561.244076,0.600000,1.602708,1.603019,0.000311,2,48,lowpos_32.jpg
1730815561.838706,1730815563.273634,0.600000,2.012251,2.029558,0.017307,2,49,lowpos_12.jpg
1730815563.844692,1730815565.326358,0.600000,2.059459,2.052724,-0.006734,2,50,lowpos_06.jpg
1730815565.891469,1730815567.379649,0.600000,2.085367,2.053291,-0.032077,2,51,lowpos_09.jpg
1730815567.973787,1730815568.468839,0.600000,1.093701,1.089190,-0.004511,2,52,highneg_14.jpg
1730815569.070537,1730815569.478758,0.600000,1.003615,1.009919,0.006305,2,53,neutral_11.jpg
1730815570.055181,1730815571.652130,0.600000,2.182426,2.173372,-0.009054,2,54,highneg_06.jpg
1730815572.239659,1730815574.328473,0.600000,2.696438,2.676343,-0.020095,2,55,neutral_02.jpg
1730815574.924701,1730815575.824440,0.600000,1.490377,1.495967,0.005590,2,56,lowpos_16.jpg
1730815576.407460,1730815576.969714,0.600000,1.161810,1.145274,-0.016536,2,57,highneg_19.jpg
1730815577.568394,1730815579.056247,0.600000,2.090837,2.086533,-0.004304,2,58,highneg_07.jpg
1730815579.645362,1730815580.432676,0.600000,1.389350,1.376429,-0.012921,2,59,lowneg_08.jpg
1730815581.022303,1730815582.308650,0.600000,1.888078,1.875974,-0.012104,2,60,lowneg_17.jpg
1730815582.906352,1730815584.324859,0.600000,2.022045,2.016209,-0.005836,2,61,highpos_06.jpg
1730815584.927543,1730815587.300377,0.600000,2.964919,2.975518,0.010599,2,62,lowpos_29.jpg
1730815587.885083,1730815589.312129,0.600000,2.023844,2.011752,-0.012092,2,63,lowpos_18.jpg
1730815589.906495,1730815590.586161,0.600000,1.255163,1.274032,0.018869,2,64,neutral_06.jpg
1730815591.142001,1730815592.169151,0.600000,1.616026,1.582990,-0.033036,2,65,neutral_03.jpg
1730815592.759036,1730815594.110656,0.600000,1.954621,1.941505,-0.013116,2,66,neutral_24.jpg
1730815594.697824,1730815596.454713,0.600000,2.352595,2.344057,-0.008538,2,67,highneg_12.jpg
1730815597.039485,1730815599.102737,0.600000,2.660141,2.648024,-0.012117,2,68,lowpos_04.jpg
1730815599.701748,1730815600.758149,0.600000,1.654154,1.655412,0.001258,2,69,neutral_10.jpg
1730815601.344466,1730815603.227584,0.600000,2.480540,2.469435,-0.011105,2,70,lowneg_18.jpg
1730815603.811100,1730815604.456189,0.600000,1.236078,1.228605,-0.007473,2,71,highpos_04.jpg
1730815605.031147,1730815606.785778,0.600000,2.351520,2.329589,-0.021931,2,72,neutral_14.jpg
1730815607.380128,1730815609.531661,0.600000,2.730647,2.745883,0.015235,2,73,lowpos_03.jpg
1730815610.101212,1730815611.004761,0.600000,1.502988,1.473100,-0.029888,2,74,lowpos_14.jpg
1730815611.597419,1730815612.453773,0.600000,1.442650,1.449012,0.006362,2,75,lowneg_14.jpg
1730815613.034715,1730815613.905619,0.600000,1.454746,1.451846,-0.002900,2,76,highpos_15.jpg
1730815614.488604,1730815616.175849,0.600000,2.282394,2.270230,-0.012164,2,77,neutral_09.jpg
1730815616.765666,1730815618.891199,0.600000,2.717430,2.715350,-0.002080,2,78,highpos_28.jpg
1730815619.479805,1730815621.603916,0.600000,2.722718,2.712717,-0.010001,2,79,lowneg_03.jpg
1730815622.195434,1730815624.084109,0.600000,2.487930,2.480193,-0.007737,2,80,lowneg_04.jpg
1730815624.680452,1730815625.645085,0.600000,1.545219,1.560976,0.015757,2,81,highpos_16.jpg
1730815626.230418,1730815627.837899,0.600000,2.203090,2.192814,-0.010276,2,82,highpos_08.jpg
1730815628.430825,1730815630.256102,0.600000,2.417664,2.418203,0.000539,2,83,highpos_26.jpg
1730815630.851106,1730815633.174770,0.600000,2.915647,2.918668,0.003021,2,84,lowneg_07.jpg
1730815633.768520,1730815635.150814,0.600000,1.985113,1.976044,-0.009069,2,85,highpos_24.jpg
1730815635.739699,1730815636.313434,0.600000,1.141556,1.162620,0.021064,2,86,highpos_07.jpg
1730815636.885706,1730815638.566560,0.600000,2.263978,2.253126,-0.010852,2,87,highneg_02.jpg
1730815639.146793,1730815641.312456,0.600000,2.757506,2.745896,-0.011610,2,88,lowpos_10.jpg
1730815641.904176,1730815642.523225,0.600000,1.205686,1.210769,0.005083,2,89,highneg_08.jpg
1730815643.110650,1730815644.656137,0.600000,2.143338,2.132912,-0.010426,2,90,lowneg_12.jpg
1730815645.250285,1730815647.376964,0.600000,2.723159,2.720827,-0.002332,2,91,neutral_15.jpg
1730815647.954557,1730815650.090815,0.600000,2.739064,2.713851,-0.025213,2,92,neutral_25.jpg
1730815650.683588,1730815653.008217,0.600000,2.910575,2.917402,0.006827,2,93,lowneg_09.jpg
1730815653.597338,1730815654.104591,0.600000,1.090604,1.096374,0.005770,2,94,lowpos_31.jpg
1730815654.682498,1730815655.635715,0.600000,1.528800,1.531124,0.002325,2,95,neutral_23.jpg
1730815656.217761,1730815657.952783,0.600000,2.325253,2.317068,-0.008185,2,96,lowneg_22.jpg
1730815658.536768,1730815660.725251,0.600000,2.775154,2.772468,-0.002686,2,97,lowpos_17.jpg
1730815661.309176,1730815661.809415,0.600000,1.102292,1.084164,-0.018128,2,98,neutral_01.jpg
1730815662.404884,1730815663.046427,0.600000,1.252051,1.237012,-0.015039,2,99,highneg_04.jpg
1730815663.642531,1730815665.369470,0.600000,2.316769,2.323043,0.006274,2,100,lowneg_10.jpg
1730815665.947069,1730815667.433706,0.600000,2.086373,2.064236,-0.022136,2,101,lowneg_16.jpg
1730815668.023583,1730815669.031448,0.600000,1.607906,1.597742,-0.010164,2,102,lowneg_20.jpg
1730815669.620703,1730815670.037025,0.600000,1.014857,1.005577,-0.009280,2,103,highneg_23.jpg
1730815670.629773,1730815672.461396,0.600000,2.420546,2.424371,0.003825,2,104,highneg_11.jpg
1730815673.046245,1730815674.448987,0.600000,2.000718,1.987591,-0.013127,2,105,neutral_08.jpg
1730815675.030065,1730815676.348971,0.600000,1.900095,1.899984,-0.000111,2,106,neutral_19.jpg
1730815676.930221,1730815678.168705,0.600000,1.810315,1.819734,0.009419,2,107,highneg_13.jpg
1730815678.737017,1730815680.655513,0.600000,2.503100,2.486808,-0.016292,2,108,neutral_12.jpg
1730815681.243612,1730815682.226645,0.600000,1.565605,1.571132,0.005527,2,109,lowpos_30.jpg
1730815682.809033,1730815683.833711,0.600000,1.602106,1.607066,0.004960,2,110,neutral_21.jpg
1730815684.407718,1730815685.965714,0.600000,2.144268,2.132003,-0.012265,2,111,highpos_14.jpg
1730815686.557844,1730815688.847988,0.600000,2.892537,2.882274,-0.010263,2,112,highneg_09.jpg
1730815689.442467,1730815691.479502,0.600000,2.624114,2.631514,0.007400,2,113,highneg_10.jpg
1730815692.060135,1730815694.190228,0.600000,2.722307,2.710726,-0.011581,2,114,highneg_21.jpg
1730815694.784231,1730815697.178278,0.600000,2.981335,2.988050,0.006715,2,115,highpos_25.jpg
1730815697.765246,1730815699.194622,0.600000,2.020587,2.016344,-0.004243,2,116,highneg_05.jpg
1730815699.778213,1730815701.017921,0.600000,1.834109,1.823299,-0.010810,2,117,highpos_13.jpg
1730815701.608530,1730815702.127904,0.600000,1.107181,1.109983,0.002802,2,118,lowpos_24.jpg
1730815702.704149,1730815704.493172,0.600000,2.380789,2.365268,-0.015521,2,119,highpos_09.jpg
1730815705.070468,1730815705.583585,0.600000,1.080873,1.090413,0.009540,2,120,highneg_17.jpg
1730815706.154737,1730815707.727568,0.600000,2.157537,2.143983,-0.013554,2,121,highpos_02.jpg
1730815708.295441,1730815710.716343,0.600000,2.997298,2.988775,-0.008523,2,122,lowneg_13.jpg
1730815711.282754,1730815713.510218,0.600000,2.824978,2.793875,-0.031103,2,123,neutral_17.jpg
1730815714.095935,1730815715.459259,0.600000,1.956718,1.949041,-0.007677,2,124,highpos_27.jpg
1730815716.052218,1730815716.780541,0.600000,1.323680,1.321282,-0.002398,2,125,highpos_01.jpg
1730815723.176592,1730815725.000601,0.600000,2.444463,8.220060,5.775597,3,1,neutral_23.jpg
1730815725.630953,1730815726.423116,0.600000,1.394643,1.422515,0.027871,3,2,highneg_01.jpg
1730815727.004639,1730815729.397061,0.600000,2.979330,2.973945,-0.005385,3,3,highpos_07.jpg
1730815729.981429,1730815730.378323,0.600000,1.001390,0.981262,-0.020128,3,4,highpos_09.jpg
1730815730.975007,1730815731.723816,0.600000,1.339788,1.345493,0.005705,3,5,neutral_08.jpg
1730815732.302163,1730815734.422450,0.600000,2.720891,2.698634,-0.022257,3,6,lowpos_10.jpg
1730815735.010545,1730815735.975020,0.600000,1.550353,1.552570,0.002217,3,7,highpos_27.jpg
1730815736.554760,1730815738.384553,0.600000,2.426975,2.409533,-0.017442,3,8,highneg_17.jpg
1730815738.970535,1730815740.445430,0.600000,2.059497,2.060877,0.001380,3,9,highneg_12.jpg
1730815741.121650,1730815742.410395,0.600000,1.985723,1.964965,-0.020758,3,10,lowpos_17.jpg
1730815742.994013,1730815745.064505,0.600000,2.674662,2.654110,-0.020552,3,11,highneg_02.jpg
1730815745.666420,1730815747.567814,0.600000,2.498537,2.503309,0.004772,3,12,highpos_05.jpg
1730815748.167570,1730815748.596123,0.600000,1.030011,1.028309,-0.001702,3,13,lowneg_06.jpg
1730815749.197536,1730815750.064774,0.600000,1.478332,1.468651,-0.009681,3,14,highpos_14.jpg
1730815750.662208,1730815752.612302,0.600000,2.537781,2.547528,0.009747,3,15,lowneg_19.jpg
1730815753.187984,1730815754.423324,0.600000,1.808564,1.811022,0.002458,3,16,highneg_03.jpg
1730815754.997712,1730815756.732640,0.600000,2.323200,2.309316,-0.013884,3,17,highpos_26.jpg
1730815757.313498,1730815758.490758,0.600000,1.749831,1.758118,0.008287,3,18,lowneg_02.jpg
1730815759.056637,1730815760.051152,0.600000,1.588228,1.560394,-0.027834,3,19,highneg_11.jpg
1730815760.636422,1730815761.166643,0.600000,1.137113,1.115491,-0.021622,3,20,highneg_24.jpg
1730815761.762535,1730815762.454855,0.600000,1.296702,1.288212,-0.008490,3,21,lowneg_14.jpg
1730815763.052504,1730815763.636814,0.600000,1.186018,1.181959,-0.004059,3,22,lowneg_04.jpg
1730815764.238902,1730815765.864536,0.600000,2.234743,2.227722,-0.007021,3,23,highpos_29.jpg
1730815766.456628,1730815768.629852,0.600000,2.769287,2.765316,-0.003971,3,24,lowneg_23.jpg
1730815769.226775,1730815771.017957,0.600000,2.396806,2.388105,-0.008701,3,25,highneg_15.jpg
1730815771.614666,1730815773.970732,0.600000,2.946267,2.952775,0.006508,3,26,lowneg_15.jpg
1730815774.659038,1730815775.685567,0.600000,1.733126,1.714835,-0.018291,3,27,lowpos_06.jpg
1730815776.282076,1730815778.164567,0.600000,2.441277,2.479000,0.037723,3,28,highpos_15.jpg
1730815778.811553,1730815779.214017,0.600000,1.081760,1.049450,-0.032310,3,29,lowpos_30.jpg
1730815779.786499,1730815781.344648,0.600000,2.153620,2.130631,-0.022989,3,30,highneg_05.jpg
1730815781.939210,1730815782.947157,0.600000,1.608856,1.602509,-0.006347,3,31,neutral_03.jpg
1730815783.528100,1730815785.725133,0.600000,2.796678,2.777976,-0.018702,3,32,neutral_02.jpg
1730815786.322093,1730815788.512693,0.600000,2.785241,2.787560,0.002319,3,33,highpos_12.jpg
1730815789.097138,1730815790.063421,0.600000,1.567029,1.550728,-0.016301,3,34,neutral_16.jpg
1730815790.643751,1730815791.345147,0.600000,1.294939,1.281726,-0.013213,3,35,lowpos_25.jpg
1730815791.926914,1730815793.863252,0.600000,2.510847,2.518105,0.007258,3,36,highneg_07.jpg
1730815794.445618,1730815795.531563,0.600000,1.663009,1.668311,0.005303,3,37,highpos_10.jpg
1730815796.105242,1730815796.978196,0.600000,1.467652,1.446633,-0.021019,3,38,neutral_24.jpg
1730815797.571471,1730815799.536954,0.600000,2.569193,2.558758,-0.010435,3,39,neutral_14.jpg
1730815800.123321,1730815802.154742,0.600000,2.624955,2.617788,-0.007167,3,40,lowneg_12.jpg
1730815802.751333,1730815804.726034,0.600000,2.569452,2.571292,0.001840,3,41,lowpos_02.jpg
1730815805.308554,1730815807.193405,0.600000,2.456067,2.467371,0.011304,3,42,neutral_07.jpg
1730815807.756773,1730815808.416061,0.600000,1.244986,1.222656,-0.022330,3,43,neutral_05.jpg
1730815808.999786,1730815810.077644,0.600000,1.671941,1.661583,-0.010357,3,44,lowpos_05.jpg
1730815810.668632,1730815811.126079,0.600000,1.047517,1.048435,0.000918,3,45,highneg_04.jpg
1730815811.707417,1730815813.698946,0.600000,2.588569,2.572867,-0.015702,3,46,lowneg_25.jpg
1730815814.285851,1730815815.666798,0.600000,1.976917,1.967852,-0.009065,3,47,neutral_09.jpg
1730815816.261031,1730815817.289739,0.600000,1.602708,1.622941,0.020233,3,48,highneg_06.jpg
1730815817.863170,1730815819.283132,0.600000,2.012251,1.993393,-0.018857,3,49,neutral_22.jpg
1730815819.866826,1730815821.343341,0.600000,2.059459,2.060209,0.000750,3,50,highpos_03.jpg
1730815821.920406,1730815823.425283,0.600000,2.085367,2.081942,-0.003426,3,51,neutral_01.jpg
1730815824.006002,1730815824.500349,0.600000,1.093701,1.075066,-0.018635,3,52,highneg_22.jpg
1730815825.088160,1730815825.493889,0.600000,1.003615,0.993540,-0.010074,3,53,highneg_08.jpg
1730815826.087645,1730815827.700866,0.600000,2.182426,2.206977,0.024551,3,54,lowpos_12.jpg
1730815828.267803,1730815830.376792,0.600000,2.696438,2.675926,-0.020512,3,55,lowpos_31.jpg
1730815830.967428,1730815831.857357,0.600000,1.490377,1.480565,-0.009812,3,56,neutral_10.jpg
1730815832.443537,1730815833.005199,0.600000,1.161810,1.147842,-0.013968,3,57,lowpos_32.jpg
1730815833.604878,1730815835.317305,0.600000,2.090837,2.312106,0.221269,3,58,lowneg_11.jpg
1730815835.690860,1730815836.513267,0.600000,1.389350,1.195962,-0.193388,3,59,lowpos_09.jpg
1730815837.083971,1730815838.376815,0.600000,1.888078,1.863548,-0.024530,3,60,highpos_06.jpg
1730815838.962629,1730815840.395480,0.600000,2.022045,2.018665,-0.003380,3,61,lowpos_28.jpg
1730815840.990901,1730815843.370229,0.600000,2.964919,2.974749,0.009830,3,62,neutral_18.jpg
1730815843.943570,1730815845.375874,0.600000,2.023844,2.005645,-0.018199,3,63,lowneg_07.jpg
1730815845.962284,1730815846.641052,0.600000,1.255163,1.265178,0.010015,3,64,highpos_01.jpg
1730815847.210543,1730815848.222931,0.600000,1.616026,1.581879,-0.034147,3,65,lowneg_05.jpg
1730815848.820600,1730815850.178089,0.600000,1.954621,1.955158,0.000537,3,66,lowneg_09.jpg
1730815850.771164,1730815852.527901,0.600000,2.352595,2.349812,-0.002783,3,67,lowneg_22.jpg
1730815853.123182,1730815855.215944,0.600000,2.660141,2.688043,0.027902,3,68,highpos_02.jpg
1730815855.775042,1730815856.857877,0.600000,1.654154,1.641933,-0.012221,3,69,highpos_08.jpg
1730815857.418028,1730815859.312252,0.600000,2.480540,2.454375,-0.026165,3,70,neutral_20.jpg
1730815859.896858,1730815860.544918,0.600000,1.236078,1.232666,-0.003412,3,71,lowpos_21.jpg
1730815861.124721,1730815862.885347,0.600000,2.351520,2.340429,-0.011092,3,72,highneg_13.jpg
1730815863.465408,1730815865.609890,0.600000,2.730647,2.724543,-0.006104,3,73,lowneg_01.jpg
1730815866.189138,1730815867.104255,0.600000,1.502988,1.494365,-0.008623,3,74,lowpos_04.jpg
1730815867.685739,1730815868.527530,0.600000,1.442650,1.423275,-0.019375,3,75,neutral_25.jpg
1730815869.113566,1730815869.981932,0.600000,1.454746,1.454402,-0.000344,3,76,lowpos_22.jpg
1730815870.566195,1730815872.255348,0.600000,2.282394,2.273416,-0.008978,3,77,highneg_21.jpg
1730815872.843313,1730815874.955161,0.600000,2.717430,2.699813,-0.017617,3,78,lowpos_20.jpg
1730815875.551315,1730815877.668301,0.600000,2.722718,2.713140,-0.009578,3,79,lowpos_16.jpg
1730815878.261133,1730815880.153011,0.600000,2.487930,2.484710,-0.003220,3,80,lowpos_29.jpg
1730815880.742125,1730815881.692746,0.600000,1.545219,1.539735,-0.005484,3,81,neutral_04.jpg
1730815882.279086,1730815883.899694,0.600000,2.203090,2.206948,0.003858,3,82,lowneg_24.jpg
1730815884.472675,1730815886.294326,0.600000,2.417664,2.394632,-0.023032,3,83,lowneg_03.jpg
1730815886.898281,1730815889.211609,0.600000,2.915647,2.917283,0.001635,3,84,lowpos_07.jpg
1730815889.804710,1730815891.197193,0.600000,1.985113,1.985584,0.000471,3,85,lowpos_27.jpg
1730815891.787354,1730815892.340455,0.600000,1.141556,1.143262,0.001706,3,86,highneg_16.jpg
1730815892.909666,1730815894.587732,0.600000,2.263978,2.247277,-0.016701,3,87,lowneg_21.jpg
1730815895.164783,1730815897.336742,0.600000,2.757506,2.749010,-0.008496,3,88,highneg_19.jpg
1730815897.909791,1730815898.516995,0.600000,1.205686,1.180253,-0.025433,3,89,highpos_19.jpg
1730815899.111575,1730815900.657289,0.600000,2.143338,2.140294,-0.003044,3,90,highpos_11.jpg
1730815901.252437,1730815903.387759,0.600000,2.723159,2.730470,0.007311,3,91,lowneg_08.jpg
1730815903.960946,1730815906.132362,0.600000,2.739064,2.744603,0.005539,3,92,lowneg_10.jpg
1730815906.698647,1730815909.025376,0.600000,2.910575,2.893014,-0.017561,3,93,lowneg_13.jpg
1730815909.606126,1730815910.118725,0.600000,1.090604,1.093349,0.002745,3,94,highneg_23.jpg
1730815910.686642,1730815911.627794,0.600000,1.528800,1.509069,-0.019731,3,95,highpos_17.jpg
1730815912.207575,1730815913.944156,0.600000,2.325253,2.316362,-0.008891,3,96,neutral_12.jpg
1730815914.535006,1730815916.722925,0.600000,2.775154,2.778769,0.003615,3,97,neutral_06.jpg
1730815917.306350,1730815917.830982,0.600000,1.102292,1.108057,0.005765,3,98,highneg_14.jpg
1730815918.401654,1730815919.054887,0.600000,1.252051,1.223905,-0.028146,3,99,highneg_09.jpg
1730815919.649338,1730815921.374905,0.600000,2.316769,2.320018,0.003250,3,100,lowneg_17.jpg
1730815921.951966,1730815923.464132,0.600000,2.086373,2.089227,0.002854,3,101,highpos_04.jpg
1730815924.031162,1730815925.045590,0.600000,1.607906,1.581458,-0.026448,3,102,neutral_17.jpg
1730815925.627579,1730815926.051140,0.600000,1.014857,1.005550,-0.009307,3,103,lowpos_18.jpg
1730815926.641703,1730815928.473925,0.600000,2.420546,2.422785,0.002239,3,104,lowpos_14.jpg
1730815929.054091,1730815930.471846,0.600000,2.000718,1.997921,-0.002797,3,105,lowpos_03.jpg
1730815931.053881,1730815932.368454,0.600000,1.900095,1.896608,-0.003487,3,106,neutral_13.jpg
1730815932.947499,1730815934.163347,0.600000,1.810315,1.794893,-0.015422,3,107,neutral_21.jpg
1730815934.757665,1730815936.690029,0.600000,2.503100,2.526682,0.023581,3,108,highpos_25.jpg
1730815937.260081,1730815938.238550,0.600000,1.565605,1.548521,-0.017084,3,109,highpos_22.jpg
1730815938.819419,1730815939.851619,0.600000,1.602106,1.613069,0.010963,3,110,neutral_15.jpg
1730815940.416750,1730815941.968274,0.600000,2.144268,2.116655,-0.027613,3,111,highneg_18.jpg
1730815942.547448,1730815944.845729,0.600000,2.892537,2.877455,-0.015082,3,112,highneg_25.jpg
1730815945.421346,1730815947.464369,0.600000,2.624114,2.618640,-0.005474,3,113,highneg_20.jpg
1730815948.034066,1730815950.164832,0.600000,2.722307,2.700463,-0.021844,3,114,highpos_28.jpg
1730815950.757989,1730815953.145578,0.600000,2.981335,2.980746,-0.000589,3,115,highpos_24.jpg
1730815953.725863,1730815955.161932,0.600000,2.020587,2.016354,-0.004232,3,116,lowpos_08.jpg
1730815955.735525,1730815956.968238,0.600000,1.834109,1.806306,-0.027803,3,117,neutral_11.jpg
1730815957.563216,1730815958.070460,0.600000,1.107181,1.102222,-0.004959,3,118,highpos_13.jpg
1730815958.656103,1730815960.445914,0.600000,2.380789,2.375454,-0.005335,3,119,lowneg_18.jpg
1730815961.036491,1730815961.526017,0.600000,1.080873,1.080103,-0.000770,3,120,lowpos_24.jpg
1730815962.114064,1730815963.694969,0.600000,2.157537,2.168952,0.011415,3,121,highneg_10.jpg
1730815964.266023,1730815966.670999,0.600000,2.997298,2.976030,-0.021268,3,122,neutral_19.jpg
1730815967.261590,1730815969.498097,0.600000,2.824978,2.827098,0.002120,3,123,lowneg_20.jpg
1730815970.179588,1730815971.449504,0.600000,1.956718,1.951407,-0.005311,3,124,lowneg_16.jpg
1730815972.030223,1730815972.762109,0.600000,1.323680,1.312605,-0.011074,3,125,highpos_16.jpg
