Date		Time		Sub_Nr	Block	Trial	ITI	Pic_Duration	Stimulus
2024-09-30	14:49:32.095	1	0	1	1.555	0.6		neutral_17.jpg
2024-09-30	14:49:33.203	1	0	2	1.894	0.6		lowneg_24.jpg
2024-09-30	14:49:34.318	1	0	3	1.327	0.6		highneg_25.jpg
2024-09-30	14:49:35.431	1	0	4	1.689	0.6		highpos_04.jpg
2024-09-30	14:49:36.543	1	0	5	1.502	0.6		highpos_25.jpg
2024-09-30	14:49:37.662	1	0	6	1.913	0.6		neutral_02.jpg
2024-09-30	14:49:38.764	1	0	7	1.570	0.6		highneg_17.jpg
2024-09-30	14:49:39.876	1	0	8	1.937	0.6		neutral_18.jpg
2024-09-30	14:49:40.992	1	0	9	1.601	0.6		lowneg_03.jpg
2024-09-30	14:49:42.111	1	0	10	1.927	0.6		highpos_06.jpg
2024-09-30	14:49:43.214	1	0	11	1.567	0.6		highneg_12.jpg
2024-09-30	14:49:44.334	1	0	12	1.643	0.6		lowneg_15.jpg
2024-09-30	14:49:45.439	1	0	13	1.737	0.6		highneg_19.jpg
2024-09-30	14:49:46.546	1	0	14	1.743	0.6		highpos_29.jpg
2024-09-30	14:49:47.663	1	0	15	1.557	0.6		neutral_14.jpg
2024-09-30	14:49:48.773	1	0	16	1.018	0.6		lowneg_07.jpg
2024-09-30	14:49:49.886	1	0	17	1.579	0.6		highpos_16.jpg
2024-09-30	14:49:50.994	1	0	18	1.761	0.6		highneg_08.jpg
2024-09-30	14:49:52.106	1	0	19	1.658	0.6		lowneg_25.jpg
2024-09-30	14:49:53.222	1	0	20	1.960	0.6		highpos_22.jpg
2024-09-30	14:49:54.328	1	0	21	1.957	0.6		lowpos_17.jpg
2024-09-30	14:49:55.443	1	0	22	1.462	0.6		neutral_22.jpg
2024-09-30	14:49:56.553	1	0	23	1.086	0.6		neutral_19.jpg
2024-09-30	14:49:57.663	1	0	24	1.570	0.6		highneg_24.jpg
2024-09-30	14:49:58.775	1	0	25	1.123	0.6		highneg_13.jpg
2024-09-30	14:49:59.893	1	0	26	1.110	0.6		highpos_05.jpg
2024-09-30	14:50:01.018	1	0	27	1.535	0.6		lowneg_01.jpg
2024-09-30	14:50:02.132	1	0	28	1.814	0.6		highneg_10.jpg
2024-09-30	14:50:03.246	1	0	29	1.152	0.6		neutral_20.jpg
2024-09-30	14:50:04.359	1	0	30	1.337	0.6		lowpos_24.jpg
2024-09-30	14:50:05.472	1	0	31	1.225	0.6		highneg_06.jpg
2024-09-30	14:50:06.592	1	0	32	1.580	0.6		lowpos_20.jpg
2024-09-30	14:50:07.706	1	0	33	1.313	0.6		highpos_27.jpg
2024-09-30	14:50:08.824	1	0	34	1.862	0.6		lowpos_14.jpg
2024-09-30	14:50:09.932	1	0	35	1.525	0.6		neutral_21.jpg
2024-09-30	14:50:11.047	1	0	36	1.964	0.6		lowneg_18.jpg
2024-09-30	14:50:12.165	1	0	37	1.791	0.6		highneg_07.jpg
2024-09-30	14:50:13.278	1	0	38	1.610	0.6		lowpos_28.jpg
2024-09-30	14:50:14.391	1	0	39	1.314	0.6		lowneg_04.jpg
2024-09-30	14:50:15.512	1	0	40	1.582	0.6		neutral_01.jpg
2024-09-30	14:50:16.635	1	0	41	1.329	0.6		lowpos_30.jpg
2024-09-30	14:50:17.751	1	0	42	1.555	0.6		neutral_24.jpg
2024-09-30	14:50:18.869	1	0	43	1.151	0.6		lowpos_06.jpg
2024-09-30	14:50:19.988	1	0	44	1.131	0.6		highpos_02.jpg
2024-09-30	14:50:21.103	1	0	45	1.335	0.6		highneg_22.jpg
2024-09-30	14:50:22.213	1	0	46	1.599	0.6		highneg_05.jpg
2024-09-30	14:50:23.333	1	0	47	1.823	0.6		highpos_12.jpg
2024-09-30	14:50:24.440	1	0	48	1.790	0.6		lowpos_03.jpg
2024-09-30	14:50:25.553	1	0	49	1.778	0.6		lowneg_02.jpg
2024-09-30	14:50:26.661	1	0	50	1.008	0.6		highpos_15.jpg
2024-09-30	14:50:27.773	1	0	51	1.977	0.6		highpos_03.jpg
2024-09-30	14:50:28.885	1	0	52	1.875	0.6		neutral_03.jpg
2024-09-30	14:50:29.992	1	0	53	1.172	0.6		neutral_23.jpg
2024-09-30	14:50:31.116	1	0	54	1.646	0.6		highpos_01.jpg
2024-09-30	14:50:32.224	1	0	55	1.177	0.6		lowneg_13.jpg
2024-09-30	14:50:33.332	1	0	56	1.512	0.6		highpos_26.jpg
2024-09-30	14:50:34.453	1	0	57	1.722	0.6		neutral_08.jpg
2024-09-30	14:50:35.565	1	0	58	1.254	0.6		highpos_28.jpg
2024-09-30	14:50:36.678	1	0	59	1.836	0.6		lowneg_23.jpg
2024-09-30	14:50:37.793	1	0	60	1.808	0.6		lowpos_08.jpg
2024-09-30	14:50:38.913	1	0	61	1.544	0.6		lowpos_16.jpg
2024-09-30	14:50:40.024	1	0	62	1.248	0.6		highpos_10.jpg
2024-09-30	14:50:41.144	1	0	63	1.105	0.6		lowneg_06.jpg
2024-09-30	14:50:42.253	1	0	64	1.185	0.6		highneg_11.jpg
2024-09-30	14:50:43.365	1	0	65	1.324	0.6		lowpos_05.jpg
2024-09-30	14:50:44.485	1	0	66	1.059	0.6		lowpos_32.jpg
2024-09-30	14:50:45.597	1	0	67	1.288	0.6		lowpos_04.jpg
