Date		Time		Sub_Nr	Block	Trial	ITI	Pic_Duration	Stimulus
2024-09-30	13:09:05.052	1	0	1	1.291	0.6		lowneg_11.jpg
2024-09-30	13:09:06.167	1	0	2	1.104	0.6		highneg_03.jpg
2024-09-30	13:09:07.288	1	0	3	1.114	0.6		lowneg_18.jpg
2024-09-30	13:09:08.394	1	0	4	1.049	0.6		lowneg_08.jpg
2024-09-30	13:09:09.506	1	0	5	1.184	0.6		lowpos_03.jpg
2024-09-30	13:09:10.625	1	0	6	1.273	0.6		highpos_05.jpg
2024-09-30	13:09:11.739	1	0	7	1.622	0.6		lowpos_04.jpg
2024-09-30	13:09:12.857	1	0	8	1.260	0.6		highpos_02.jpg
2024-09-30	13:09:13.968	1	0	9	1.158	0.6		highpos_12.jpg
2024-09-30	13:09:15.083	1	0	10	1.780	0.6		neutral_16.jpg
2024-09-30	13:09:16.194	1	0	11	1.015	0.6		neutral_15.jpg
2024-09-30	13:09:17.307	1	0	12	1.303	0.6		highpos_10.jpg
2024-09-30	13:09:18.410	1	0	13	1.837	0.6		lowpos_28.jpg
2024-09-30	13:09:19.531	1	0	14	1.465	0.6		lowpos_24.jpg
2024-09-30	13:09:20.644	1	0	15	1.575	0.6		lowpos_07.jpg
2024-09-30	13:09:21.752	1	0	16	1.991	0.6		neutral_19.jpg
2024-09-30	13:09:22.863	1	0	17	1.244	0.6		neutral_02.jpg
2024-09-30	13:09:23.978	1	0	18	1.777	0.6		highpos_13.jpg
2024-09-30	13:09:25.093	1	0	19	1.570	0.6		lowpos_05.jpg
2024-09-30	13:09:26.211	1	0	20	1.146	0.6		lowpos_16.jpg
2024-09-30	13:09:27.314	1	0	21	1.796	0.6		neutral_10.jpg
2024-09-30	13:09:28.423	1	0	22	1.429	0.6		neutral_25.jpg
2024-09-30	13:09:29.536	1	0	23	1.361	0.6		neutral_18.jpg
2024-09-30	13:09:30.640	1	0	24	1.392	0.6		lowneg_21.jpg
2024-09-30	13:09:31.760	1	0	25	1.673	0.6		lowpos_29.jpg
2024-09-30	13:09:32.875	1	0	26	1.197	0.6		highneg_15.jpg
2024-09-30	13:09:33.999	1	0	27	1.779	0.6		neutral_21.jpg
2024-09-30	13:09:35.115	1	0	28	1.608	0.6		lowpos_12.jpg
2024-09-30	13:09:36.227	1	0	29	1.717	0.6		lowneg_23.jpg
2024-09-30	13:09:37.334	1	0	30	1.937	0.6		lowneg_22.jpg
2024-09-30	13:09:38.442	1	0	31	1.013	0.6		highneg_14.jpg
2024-09-30	13:09:39.563	1	0	32	1.619	0.6		neutral_12.jpg
2024-09-30	13:09:40.678	1	0	33	1.639	0.6		lowneg_04.jpg
2024-09-30	13:09:41.796	1	0	34	1.997	0.6		highpos_15.jpg
2024-09-30	13:09:42.906	1	0	35	1.955	0.6		highneg_09.jpg
2024-09-30	13:09:44.021	1	0	36	1.737	0.6		highneg_20.jpg
2024-09-30	13:09:45.136	1	0	37	1.519	0.6		lowneg_20.jpg
2024-09-30	13:09:46.254	1	0	38	1.503	0.6		highneg_16.jpg
2024-09-30	13:09:47.366	1	0	39	1.910	0.6		lowneg_12.jpg
2024-09-30	13:09:48.474	1	0	40	1.126	0.6		highpos_03.jpg
2024-09-30	13:09:49.596	1	0	41	1.389	0.6		lowpos_14.jpg
2024-09-30	13:09:50.704	1	0	42	1.541	0.6		lowneg_06.jpg
2024-09-30	13:09:51.817	1	0	43	1.903	0.6		lowpos_25.jpg
2024-09-30	13:09:52.925	1	0	44	1.537	0.6		neutral_05.jpg
2024-09-30	13:09:54.047	1	0	45	1.382	0.6		lowpos_27.jpg
2024-09-30	13:09:55.158	1	0	46	1.766	0.6		highneg_18.jpg
2024-09-30	13:09:56.271	1	0	47	1.519	0.6		neutral_14.jpg
2024-09-30	13:09:57.383	1	0	48	1.912	0.6		highpos_09.jpg
2024-09-30	13:09:58.490	1	0	49	1.221	0.6		neutral_24.jpg
2024-09-30	13:09:59.603	1	0	50	1.025	0.6		highpos_19.jpg
2024-09-30	13:10:00.715	1	0	51	1.502	0.6		neutral_04.jpg
